Stationscode,Datum,Feinstaub (PM₁₀) stündlich gleitendes Tagesmittel in µg/m³,Ozon (O₃) Ein-Stunden-Mittelwert in µg/m³,Stickstoffdioxid (NO₂) Ein-Stunden-Mittelwert in µg/m³,Luftqualitätsindex
DENW211,2020-11-27,22,-,37,gut
DENW211,2020-11-27,22,-,36,gut
DENW211,2020-11-27,22,-,35,gut
DENW211,2020-11-27,22,-,33,gut
DENW211,2020-11-27,22,-,-,gut
DENW211,2020-11-27,22,-,37,gut
DENW211,2020-11-27,21,-,35,gut
DENW211,2020-11-27,22,-,37,gut
DENW211,2020-11-27,22,-,35,gut
DENW211,2020-11-27,22,-,34,gut
DENW211,2020-11-27,22,-,35,gut
DENW211,2020-11-27,23,-,30,gut
DENW211,2020-11-27,23,-,34,gut
DENW211,2020-11-27,23,-,34,gut
DENW211,2020-11-27,23,-,36,gut
DENW211,2020-11-27,24,-,43,mäßig
DENW211,2020-11-27,24,-,43,mäßig
DENW211,2020-11-27,24,-,42,mäßig
DENW211,2020-11-27,24,-,41,mäßig
DENW211,2020-11-27,24,-,41,mäßig
DENW211,2020-11-27,23,-,38,gut
DENW211,2020-11-27,23,-,36,gut
DENW211,2020-11-27,23,-,36,gut
DENW211,2020-11-28,23,-,36,gut
DENW211,2020-11-28,23,-,34,gut
DENW211,2020-11-28,23,-,35,gut
DENW211,2020-11-28,23,-,32,gut
DENW211,2020-11-28,23,-,31,gut
DENW211,2020-11-28,23,-,30,gut
DENW211,2020-11-28,23,-,-,gut
DENW211,2020-11-28,22,-,29,gut
DENW211,2020-11-28,22,-,29,gut
DENW211,2020-11-28,21,-,23,gut
DENW211,2020-11-28,20,-,22,gut
DENW211,2020-11-28,20,-,30,gut
DENW211,2020-11-28,19,-,42,mäßig
DENW211,2020-11-28,18,-,38,gut
DENW211,2020-11-28,17,-,45,mäßig
DENW211,2020-11-28,16,-,46,mäßig
DENW211,2020-11-28,16,-,63,mäßig
DENW211,2020-11-28,16,-,55,mäßig
DENW211,2020-11-28,16,-,46,mäßig
DENW211,2020-11-28,17,-,44,mäßig
DENW211,2020-11-28,17,-,44,mäßig
DENW211,2020-11-28,18,-,42,mäßig
DENW211,2020-11-28,18,-,36,gut
DENW211,2020-11-28,18,-,28,gut
DENW211,2020-11-29,18,-,29,gut
DENW211,2020-11-29,18,-,28,gut
DENW211,2020-11-29,18,-,30,gut
DENW211,2020-11-29,19,-,27,gut
DENW211,2020-11-29,19,-,16,sehr gut
DENW211,2020-11-29,20,-,14,sehr gut
DENW211,2020-11-29,21,-,14,gut
DENW211,2020-11-29,21,-,-,gut
DENW211,2020-11-29,22,-,12,gut
DENW211,2020-11-29,22,-,12,gut
DENW211,2020-11-29,22,-,15,gut
DENW211,2020-11-29,22,-,14,gut
DENW211,2020-11-29,23,-,15,gut
DENW211,2020-11-29,23,-,19,gut
DENW211,2020-11-29,23,-,25,gut
DENW211,2020-11-29,24,-,26,gut
DENW211,2020-11-29,24,-,27,gut
DENW211,2020-11-29,24,-,38,gut
DENW211,2020-11-29,23,-,56,mäßig
DENW211,2020-11-29,23,-,48,mäßig
DENW211,2020-11-29,23,-,48,mäßig
DENW211,2020-11-29,23,-,48,mäßig
DENW211,2020-11-29,23,-,45,mäßig
DENW211,2020-11-29,24,-,44,mäßig
DENW211,2020-11-30,24,-,40,gut
DENW211,2020-11-30,24,-,36,gut
DENW211,2020-11-30,24,-,35,gut
DENW211,2020-11-30,24,-,38,gut
DENW211,2020-11-30,24,-,38,gut
DENW211,2020-11-30,24,-,36,gut
DENW211,2020-11-30,24,-,36,gut
DENW211,2020-11-30,24,-,37,gut
DENW211,2020-11-30,25,-,-,gut
DENW211,2020-11-30,26,-,42,mäßig
DENW211,2020-11-30,27,-,46,mäßig
DENW211,2020-11-30,28,-,31,gut
DENW211,2020-11-30,29,-,42,mäßig
DENW211,2020-11-30,30,-,43,mäßig
DENW211,2020-11-30,31,-,44,mäßig
DENW211,2020-11-30,32,-,46,mäßig
DENW211,2020-11-30,32,-,45,mäßig
DENW211,2020-11-30,33,-,51,mäßig
DENW211,2020-11-30,33,-,43,mäßig
DENW211,2020-11-30,33,-,43,mäßig
DENW211,2020-11-30,34,-,43,mäßig
DENW211,2020-11-30,33,-,38,gut
DENW211,2020-11-30,33,-,34,gut
DENW211,2020-11-30,33,-,31,gut
DENW211,2020-12-01,33,-,30,gut
DENW211,2020-12-01,33,-,29,gut
DENW211,2020-12-01,32,-,25,gut
DENW211,2020-12-01,31,-,28,gut
DENW211,2020-12-01,30,-,30,gut
DENW211,2020-12-01,30,-,34,gut
DENW211,2020-12-01,29,-,36,gut
DENW211,2020-12-01,28,-,37,gut
DENW211,2020-12-01,27,-,40,gut
DENW211,2020-12-01,26,-,-,gut
DENW211,2020-12-01,25,-,46,mäßig
DENW211,2020-12-01,25,-,48,mäßig
DENW211,2020-12-01,24,-,53,mäßig
DENW211,2020-12-01,24,-,60,mäßig
DENW211,2020-12-01,24,-,50,mäßig
DENW211,2020-12-01,23,-,52,mäßig
DENW211,2020-12-01,23,-,49,mäßig
DENW211,2020-12-01,22,-,39,gut
DENW211,2020-12-01,21,-,37,gut
DENW211,2020-12-01,21,-,36,gut
DENW211,2020-12-01,20,-,35,gut
DENW211,2020-12-01,19,-,36,gut
DENW211,2020-12-01,19,-,36,gut
DENW211,2020-12-01,19,-,35,gut
DENW211,2020-12-02,19,-,32,gut
DENW211,2020-12-02,19,-,33,gut
DENW211,2020-12-02,19,-,31,gut
DENW211,2020-12-02,19,-,32,gut
DENW211,2020-12-02,19,-,32,gut
DENW211,2020-12-02,20,-,29,gut
DENW211,2020-12-02,20,-,35,gut
DENW211,2020-12-02,20,-,33,gut
DENW211,2020-12-02,20,-,31,gut
DENW211,2020-12-02,19,-,33,gut
DENW211,2020-12-02,19,-,-,sehr gut
DENW211,2020-12-02,18,-,31,gut
DENW211,2020-12-02,17,-,31,gut
DENW211,2020-12-02,17,-,30,gut
DENW211,2020-12-02,16,-,32,gut
DENW211,2020-12-02,16,-,30,gut
DENW211,2020-12-02,16,-,36,gut
DENW211,2020-12-02,16,-,34,gut
DENW211,2020-12-02,16,-,32,gut
DENW211,2020-12-02,16,-,33,gut
DENW211,2020-12-02,16,-,32,gut
DENW211,2020-12-02,17,-,32,gut
DENW211,2020-12-02,17,-,32,gut
DENW211,2020-12-02,17,-,30,gut
DENW211,2020-12-03,17,-,31,gut
DENW211,2020-12-03,16,-,29,gut
DENW211,2020-12-03,16,-,27,gut
DENW211,2020-12-03,16,-,27,gut
DENW211,2020-12-03,16,-,27,gut
DENW211,2020-12-03,16,-,27,gut
DENW211,2020-12-03,16,-,29,gut
DENW211,2020-12-03,16,-,30,gut
DENW211,2020-12-03,16,-,27,gut
DENW211,2020-12-03,16,-,29,gut
DENW211,2020-12-03,16,-,27,gut
DENW211,2020-12-03,16,-,-,sehr gut
DENW211,2020-12-03,16,-,28,gut
DENW211,2020-12-03,16,-,28,gut
DENW211,2020-12-03,16,-,29,gut
DENW211,2020-12-03,16,-,32,gut
DENW211,2020-12-03,15,-,33,gut
DENW211,2020-12-03,15,-,26,gut
DENW211,2020-12-03,14,-,26,gut
DENW211,2020-12-03,14,-,23,gut
DENW211,2020-12-03,13,-,23,gut
DENW211,2020-12-03,13,-,21,gut
DENW211,2020-12-03,12,-,26,gut
DENW211,2020-12-03,12,-,20,sehr gut
DENW211,2020-12-04,11,-,19,sehr gut
DENW211,2020-12-04,11,-,18,sehr gut
DENW211,2020-12-04,11,-,18,sehr gut
DENW211,2020-12-04,10,-,20,sehr gut
DENW211,2020-12-04,10,-,23,gut
DENW211,2020-12-04,10,-,19,sehr gut
DENW211,2020-12-04,9,-,22,gut
DENW211,2020-12-04,9,-,25,gut
DENW211,2020-12-04,9,-,29,gut
DENW211,2020-12-04,8,-,31,gut
DENW211,2020-12-04,8,-,28,gut
DENW211,2020-12-04,7,-,29,gut
DENW211,2020-12-04,7,-,-,sehr gut
DENW211,2020-12-04,7,-,50,mäßig
DENW211,2020-12-04,7,-,49,mäßig
DENW211,2020-12-04,7,-,45,mäßig
DENW211,2020-12-04,7,-,44,mäßig
DENW211,2020-12-04,7,-,45,mäßig
DENW211,2020-12-04,6,-,47,mäßig
DENW211,2020-12-04,6,-,46,mäßig
DENW211,2020-12-04,7,-,58,mäßig
DENW211,2020-12-04,8,-,68,mäßig
DENW211,2020-12-04,8,-,61,mäßig
DENW211,2020-12-04,9,-,49,mäßig
DENW211,2020-12-05,9,-,41,mäßig
DENW211,2020-12-05,10,-,38,gut
DENW211,2020-12-05,10,-,34,gut
DENW211,2020-12-05,11,-,32,gut
DENW211,2020-12-05,12,-,32,gut
DENW211,2020-12-05,14,-,35,gut
DENW211,2020-12-05,15,-,36,gut
DENW211,2020-12-05,16,-,36,gut
DENW211,2020-12-05,17,-,37,gut
DENW211,2020-12-05,18,-,41,mäßig
DENW211,2020-12-05,18,-,31,gut
DENW211,2020-12-05,18,-,20,sehr gut
DENW211,2020-12-05,17,-,22,gut
DENW211,2020-12-05,17,-,18,sehr gut
DENW211,2020-12-05,17,-,17,sehr gut
DENW211,2020-12-05,17,-,24,gut
DENW211,2020-12-05,17,-,50,mäßig
DENW211,2020-12-05,17,-,56,mäßig
DENW211,2020-12-05,17,-,42,mäßig
DENW211,2020-12-05,17,-,39,gut
DENW211,2020-12-05,17,-,48,mäßig
DENW211,2020-12-05,16,-,39,gut
DENW211,2020-12-05,16,-,41,mäßig
DENW211,2020-12-05,16,-,35,gut
DENW211,2020-12-06,16,-,33,gut
DENW211,2020-12-06,17,-,38,gut
DENW211,2020-12-06,17,-,44,mäßig
DENW211,2020-12-06,16,-,41,mäßig
DENW211,2020-12-06,16,-,39,gut
DENW211,2020-12-06,16,-,38,gut
DENW211,2020-12-06,15,-,35,gut
DENW211,2020-12-06,15,-,34,gut
DENW211,2020-12-06,14,-,35,gut
DENW211,2020-12-06,14,-,37,gut
DENW211,2020-12-06,15,-,41,mäßig
DENW211,2020-12-06,15,-,44,mäßig
DENW211,2020-12-06,16,-,44,mäßig
DENW211,2020-12-06,17,-,49,mäßig
DENW211,2020-12-06,18,-,44,mäßig
DENW211,2020-12-06,19,-,47,mäßig
DENW211,2020-12-06,21,-,47,mäßig
DENW211,2020-12-06,24,-,46,mäßig
DENW211,2020-12-06,25,-,42,mäßig
DENW211,2020-12-06,26,-,45,mäßig
DENW211,2020-12-06,27,-,39,gut
DENW211,2020-12-06,28,-,33,gut
DENW211,2020-12-06,29,-,27,gut
DENW211,2020-12-06,29,-,23,gut
DENW211,2020-12-07,30,-,29,gut
DENW211,2020-12-07,30,-,32,gut
DENW211,2020-12-07,30,-,31,gut
DENW211,2020-12-07,30,-,33,gut
DENW211,2020-12-07,30,-,36,gut
DENW211,2020-12-07,30,-,40,gut
DENW211,2020-12-07,31,-,54,mäßig
DENW211,2020-12-07,31,-,60,mäßig
DENW211,2020-12-07,31,-,71,mäßig
DENW211,2020-12-07,31,-,-,gut
DENW211,2020-12-07,31,-,-,gut
DENW211,2020-12-07,31,-,63,mäßig
DENW211,2020-12-07,31,-,58,mäßig
DENW211,2020-12-07,30,-,53,mäßig
DENW211,2020-12-07,30,-,59,mäßig
DENW211,2020-12-07,29,-,65,mäßig
DENW211,2020-12-07,27,-,43,mäßig
DENW211,2020-12-07,25,-,56,mäßig
DENW211,2020-12-07,24,-,60,mäßig
DENW211,2020-12-07,22,-,53,mäßig
DENW211,2020-12-07,21,-,53,mäßig
DENW211,2020-12-07,20,-,46,mäßig
DENW211,2020-12-07,19,-,41,mäßig
DENW211,2020-12-07,18,-,28,gut
DENW211,2020-12-08,18,-,31,gut
DENW211,2020-12-08,17,-,36,gut
DENW211,2020-12-08,17,-,28,gut
DENW211,2020-12-08,17,-,29,gut
DENW211,2020-12-08,17,-,30,gut
DENW211,2020-12-08,16,-,32,gut
DENW211,2020-12-08,16,-,46,mäßig
DENW211,2020-12-08,16,-,49,mäßig
DENW211,2020-12-08,16,-,56,mäßig
DENW211,2020-12-08,15,-,57,mäßig
DENW211,2020-12-08,16,-,46,mäßig
DENW211,2020-12-08,16,-,-,sehr gut
DENW211,2020-12-08,17,-,39,gut
DENW211,2020-12-08,17,-,40,gut
DENW211,2020-12-08,17,-,49,mäßig
DENW211,2020-12-08,17,-,48,mäßig
DENW211,2020-12-08,17,-,47,mäßig
DENW211,2020-12-08,17,-,59,mäßig
DENW211,2020-12-08,17,-,69,mäßig
DENW211,2020-12-08,18,-,55,mäßig
DENW211,2020-12-08,19,-,49,mäßig
DENW211,2020-12-08,19,-,49,mäßig
DENW211,2020-12-08,20,-,47,mäßig
DENW211,2020-12-08,21,-,37,gut
DENW211,2020-12-09,22,-,31,gut
DENW211,2020-12-09,22,-,27,gut
DENW211,2020-12-09,23,-,28,gut
DENW211,2020-12-09,24,-,39,gut
DENW211,2020-12-09,24,-,42,mäßig
DENW211,2020-12-09,25,-,41,mäßig
DENW211,2020-12-09,26,-,42,mäßig
DENW211,2020-12-09,28,-,52,mäßig
DENW211,2020-12-09,29,-,-,gut
DENW211,2020-12-09,30,-,-,gut
DENW211,2020-12-09,32,-,-,gut
DENW211,2020-12-09,33,-,-,gut
DENW211,2020-12-09,34,-,46,mäßig
DENW211,2020-12-09,35,-,51,mäßig
DENW211,2020-12-09,36,-,43,mäßig
DENW211,2020-12-09,37,-,48,mäßig
DENW211,2020-12-09,38,-,59,mäßig
DENW211,2020-12-09,39,-,60,mäßig
DENW211,2020-12-09,40,-,59,mäßig
DENW211,2020-12-09,40,-,49,mäßig
DENW211,2020-12-09,40,-,45,mäßig
DENW211,2020-12-09,40,-,46,mäßig
DENW211,2020-12-09,40,-,43,mäßig
DENW211,2020-12-09,40,-,37,mäßig
DENW211,2020-12-10,39,-,34,mäßig
DENW211,2020-12-10,39,-,29,mäßig
DENW211,2020-12-10,38,-,21,mäßig
DENW211,2020-12-10,38,-,20,mäßig
DENW211,2020-12-10,37,-,23,mäßig
DENW211,2020-12-10,36,-,34,mäßig
DENW211,2020-12-10,35,-,41,mäßig
DENW211,2020-12-10,34,-,46,mäßig
DENW211,2020-12-10,33,-,48,mäßig
DENW211,2020-12-10,32,-,47,mäßig
DENW211,2020-12-10,31,-,36,gut
DENW211,2020-12-10,29,-,35,gut
DENW211,2020-12-10,28,-,-,gut
DENW211,2020-12-10,26,-,42,mäßig
DENW211,2020-12-10,25,-,52,mäßig
DENW211,2020-12-10,24,-,56,mäßig
DENW211,2020-12-10,23,-,54,mäßig
DENW211,2020-12-10,22,-,53,mäßig
DENW211,2020-12-10,21,-,49,mäßig
DENW211,2020-12-10,21,-,41,mäßig
DENW211,2020-12-10,20,-,33,gut
DENW211,2020-12-10,20,-,33,gut
DENW211,2020-12-10,20,-,30,gut
DENW211,2020-12-10,20,-,28,gut
DENW211,2020-12-11,20,-,25,gut
DENW211,2020-12-11,19,-,18,sehr gut
DENW211,2020-12-11,19,-,17,sehr gut
DENW211,2020-12-11,18,-,18,sehr gut
DENW211,2020-12-11,18,-,23,gut
DENW211,2020-12-11,18,-,22,gut
DENW211,2020-12-11,17,-,28,gut
DENW211,2020-12-11,17,-,26,gut
DENW211,2020-12-11,17,-,26,gut
DENW211,2020-12-11,16,-,28,gut
DENW211,2020-12-11,16,-,27,gut
DENW211,2020-12-11,16,-,25,gut
DENW211,2020-12-11,16,-,25,gut
DENW211,2020-12-11,17,-,-,sehr gut
DENW211,2020-12-11,16,-,28,gut
DENW211,2020-12-11,17,-,32,gut
DENW211,2020-12-11,17,-,35,gut
DENW211,2020-12-11,17,-,37,gut
DENW211,2020-12-11,17,-,36,gut
DENW211,2020-12-11,17,-,34,gut
DENW211,2020-12-11,18,-,35,gut
DENW211,2020-12-11,18,-,32,gut
DENW211,2020-12-11,18,-,33,gut
DENW211,2020-12-11,17,-,31,gut
DENW211,2020-12-12,17,-,27,gut
DENW211,2020-12-12,16,-,24,gut
DENW211,2020-12-12,16,-,20,sehr gut
DENW211,2020-12-12,16,-,19,sehr gut
DENW211,2020-12-12,15,-,19,sehr gut
DENW211,2020-12-12,15,-,24,gut
DENW211,2020-12-12,15,-,31,gut
DENW211,2020-12-12,15,-,30,gut
DENW211,2020-12-12,15,-,30,gut
DENW211,2020-12-12,15,-,41,mäßig
DENW211,2020-12-12,16,-,34,gut
DENW211,2020-12-12,16,-,30,gut
DENW211,2020-12-12,16,-,35,gut
DENW211,2020-12-12,16,-,45,mäßig
DENW211,2020-12-12,17,-,-,sehr gut
DENW211,2020-12-12,17,-,39,gut
DENW211,2020-12-12,17,-,44,mäßig
DENW211,2020-12-12,18,-,40,gut
DENW211,2020-12-12,18,-,36,gut
DENW211,2020-12-12,18,-,36,gut
DENW211,2020-12-12,18,-,35,gut
DENW211,2020-12-12,18,-,35,gut
DENW211,2020-12-12,18,-,34,gut
DENW211,2020-12-12,19,-,33,gut
DENW211,2020-12-13,19,-,34,gut
DENW211,2020-12-13,20,-,36,gut
DENW211,2020-12-13,21,-,29,gut
DENW211,2020-12-13,21,-,29,gut
DENW211,2020-12-13,22,-,25,gut
DENW211,2020-12-13,22,-,24,gut
DENW211,2020-12-13,22,-,21,gut
DENW211,2020-12-13,21,-,19,gut
DENW211,2020-12-13,21,-,19,gut
DENW211,2020-12-13,21,-,25,gut
DENW211,2020-12-13,21,-,28,gut
DENW211,2020-12-13,20,-,33,gut
DENW211,2020-12-13,19,-,32,gut
DENW211,2020-12-13,19,-,23,gut
DENW211,2020-12-13,18,-,22,gut
DENW211,2020-12-13,17,-,-,sehr gut
DENW211,2020-12-13,16,-,33,gut
DENW211,2020-12-13,15,-,30,gut
DENW211,2020-12-13,15,-,24,gut
DENW211,2020-12-13,14,-,30,gut
DENW211,2020-12-13,13,-,24,gut
DENW211,2020-12-13,13,-,22,gut
DENW211,2020-12-13,12,-,24,gut
DENW211,2020-12-13,12,-,22,gut
DENW211,2020-12-14,11,-,16,sehr gut
DENW211,2020-12-14,10,-,14,sehr gut
DENW211,2020-12-14,9,-,15,sehr gut
DENW211,2020-12-14,8,-,15,sehr gut
DENW211,2020-12-14,7,-,13,sehr gut
DENW211,2020-12-14,7,-,19,sehr gut
DENW211,2020-12-14,7,-,22,gut
DENW211,2020-12-14,6,-,29,gut
DENW211,2020-12-14,6,-,33,gut
DENW211,2020-12-14,6,-,28,gut
DENW211,2020-12-14,6,-,28,gut
DENW211,2020-12-14,6,-,32,gut
DENW211,2020-12-14,6,-,26,gut
DENW211,2020-12-14,6,-,31,gut
DENW211,2020-12-14,7,-,29,gut
DENW211,2020-12-14,7,-,33,gut
DENW211,2020-12-14,8,-,-,sehr gut
DENW211,2020-12-14,8,-,43,mäßig
DENW211,2020-12-14,8,-,36,gut
DENW211,2020-12-14,8,-,30,gut
DENW211,2020-12-14,8,-,29,gut
DENW211,2020-12-14,8,-,33,gut
DENW211,2020-12-14,8,-,30,gut
DENW211,2020-12-14,8,-,28,gut
DENW211,2020-12-15,8,-,34,gut
DENW211,2020-12-15,8,-,36,gut
DENW211,2020-12-15,8,-,26,gut
DENW211,2020-12-15,8,-,29,gut
DENW211,2020-12-15,9,-,31,gut
DENW211,2020-12-15,9,-,30,gut
DENW211,2020-12-15,10,-,39,gut
DENW211,2020-12-15,10,-,38,gut
DENW211,2020-12-15,11,-,41,mäßig
DENW211,2020-12-15,12,-,37,gut
DENW211,2020-12-15,13,-,38,gut
DENW211,2020-12-15,14,-,43,mäßig
DENW211,2020-12-15,14,-,40,gut
DENW211,2020-12-15,15,-,47,mäßig
DENW211,2020-12-15,16,-,48,mäßig
DENW211,2020-12-15,16,-,48,mäßig
DENW211,2020-12-15,17,-,48,mäßig
DENW211,2020-12-15,18,-,-,sehr gut
DENW211,2020-12-15,19,-,59,mäßig
DENW211,2020-12-15,20,-,60,mäßig
DENW211,2020-12-15,21,-,54,mäßig
DENW211,2020-12-15,22,-,51,mäßig
DENW211,2020-12-15,23,-,50,mäßig
DENW211,2020-12-15,23,-,46,mäßig
DENW211,2020-12-16,24,-,46,mäßig
DENW211,2020-12-16,25,-,47,mäßig
DENW211,2020-12-16,25,-,42,mäßig
DENW211,2020-12-16,25,-,41,mäßig
DENW211,2020-12-16,25,-,37,gut
DENW211,2020-12-16,25,-,41,mäßig
DENW211,2020-12-16,25,-,52,mäßig
DENW211,2020-12-16,25,-,45,mäßig
DENW211,2020-12-16,25,-,51,mäßig
DENW211,2020-12-16,25,-,51,mäßig
DENW211,2020-12-16,24,-,41,mäßig
DENW211,2020-12-16,24,-,32,gut
DENW211,2020-12-16,23,-,31,gut
DENW211,2020-12-16,23,-,30,gut
DENW211,2020-12-16,22,-,42,mäßig
DENW211,2020-12-16,21,-,47,mäßig
DENW211,2020-12-16,20,-,42,mäßig
DENW211,2020-12-16,20,-,47,mäßig
DENW211,2020-12-16,20,-,-,sehr gut
DENW211,2020-12-16,19,-,40,gut
DENW211,2020-12-16,19,-,36,gut
DENW211,2020-12-16,18,-,35,gut
DENW211,2020-12-16,18,-,32,gut
DENW211,2020-12-16,18,-,33,gut
DENW211,2020-12-17,17,-,32,gut
DENW211,2020-12-17,17,-,32,gut
DENW211,2020-12-17,17,-,23,gut
DENW211,2020-12-17,16,-,27,gut
DENW211,2020-12-17,16,-,38,gut
DENW211,2020-12-17,15,-,45,mäßig
DENW211,2020-12-17,15,-,42,mäßig
DENW211,2020-12-17,15,-,45,mäßig
DENW211,2020-12-17,14,-,52,mäßig
DENW211,2020-12-17,14,-,58,mäßig
DENW211,2020-12-17,14,-,52,mäßig
DENW211,2020-12-17,13,-,51,mäßig
DENW211,2020-12-17,13,-,41,mäßig
DENW211,2020-12-17,13,-,41,mäßig
DENW211,2020-12-17,13,-,37,gut
DENW211,2020-12-17,13,-,63,mäßig
DENW211,2020-12-17,14,-,74,mäßig
DENW211,2020-12-17,14,-,83,mäßig
DENW211,2020-12-17,14,-,59,mäßig
DENW211,2020-12-17,14,-,-,sehr gut
DENW211,2020-12-17,14,-,54,mäßig
DENW211,2020-12-17,14,-,51,mäßig
DENW211,2020-12-17,14,-,50,mäßig
DENW211,2020-12-17,14,-,45,mäßig
DENW211,2020-12-18,15,-,45,mäßig
DENW211,2020-12-18,15,-,41,mäßig
DENW211,2020-12-18,15,-,38,gut
DENW211,2020-12-18,16,-,46,mäßig
DENW211,2020-12-18,16,-,48,mäßig
DENW211,2020-12-18,16,-,49,mäßig
DENW211,2020-12-18,16,-,41,mäßig
DENW211,2020-12-18,17,-,46,mäßig
DENW211,2020-12-18,17,-,38,gut
DENW211,2020-12-18,16,-,36,gut
DENW211,2020-12-18,17,-,28,gut
DENW211,2020-12-18,17,-,29,gut
DENW211,2020-12-18,17,-,25,gut
DENW211,2020-12-18,17,-,26,gut
DENW211,2020-12-18,17,-,23,gut
DENW211,2020-12-18,17,-,23,gut
DENW211,2020-12-18,16,-,35,gut
DENW211,2020-12-18,16,-,46,mäßig
DENW211,2020-12-18,15,-,48,mäßig
DENW211,2020-12-18,16,-,42,mäßig
DENW211,2020-12-18,16,-,-,sehr gut
DENW211,2020-12-18,16,-,27,gut
DENW211,2020-12-18,16,-,21,gut
DENW211,2020-12-18,16,-,19,sehr gut
DENW211,2020-12-19,16,-,18,sehr gut
DENW211,2020-12-19,16,-,19,sehr gut
DENW211,2020-12-19,16,-,19,sehr gut
DENW211,2020-12-19,16,-,18,sehr gut
DENW211,2020-12-19,17,-,24,gut
DENW211,2020-12-19,17,-,29,gut
DENW211,2020-12-19,17,-,31,gut
DENW211,2020-12-19,17,-,32,gut
DENW211,2020-12-19,17,-,30,gut
DENW211,2020-12-19,17,-,29,gut
DENW211,2020-12-19,18,-,26,gut
DENW211,2020-12-19,18,-,24,gut
DENW211,2020-12-19,17,-,24,gut
DENW211,2020-12-19,17,-,25,gut
DENW211,2020-12-19,17,-,30,gut
DENW211,2020-12-19,18,-,36,gut
DENW211,2020-12-19,18,-,43,mäßig
DENW211,2020-12-19,17,-,36,gut
DENW211,2020-12-19,17,-,39,gut
DENW211,2020-12-19,16,-,34,gut
DENW211,2020-12-19,16,-,34,gut
DENW211,2020-12-19,16,-,-,sehr gut
DENW211,2020-12-19,15,-,37,gut
DENW211,2020-12-19,15,-,35,gut
DENW211,2020-12-20,15,-,31,gut
DENW211,2020-12-20,14,-,30,gut
DENW211,2020-12-20,14,-,25,gut
DENW211,2020-12-20,14,-,23,gut
DENW211,2020-12-20,14,-,23,gut
DENW211,2020-12-20,13,-,26,gut
DENW211,2020-12-20,13,-,27,gut
DENW211,2020-12-20,13,-,29,gut
DENW211,2020-12-20,13,-,28,gut
DENW211,2020-12-20,14,-,28,gut
DENW211,2020-12-20,14,-,32,gut
DENW211,2020-12-20,14,-,27,gut
DENW211,2020-12-20,15,-,30,gut
DENW211,2020-12-20,15,-,31,gut
DENW211,2020-12-20,16,-,33,gut
DENW211,2020-12-20,16,-,44,mäßig
DENW211,2020-12-20,16,-,48,mäßig
DENW211,2020-12-20,17,-,54,mäßig
DENW211,2020-12-20,17,-,50,mäßig
DENW211,2020-12-20,17,-,22,gut
DENW211,2020-12-20,16,-,33,gut
DENW211,2020-12-20,17,-,37,gut
DENW211,2020-12-20,17,-,-,sehr gut
DENW211,2020-12-20,17,-,29,gut
DENW211,2020-12-21,17,-,30,gut
DENW211,2020-12-21,17,-,38,gut
DENW211,2020-12-21,17,-,38,gut
DENW211,2020-12-21,17,-,33,gut
DENW211,2020-12-21,17,-,31,gut
DENW211,2020-12-21,17,-,40,gut
DENW211,2020-12-21,16,-,40,gut
DENW211,2020-12-21,16,-,45,mäßig
DENW211,2020-12-21,16,-,42,mäßig
DENW211,2020-12-21,15,-,42,mäßig
DENW211,2020-12-21,15,-,37,gut
DENW211,2020-12-21,14,-,30,gut
DENW211,2020-12-21,14,-,28,gut
DENW211,2020-12-21,14,-,32,gut
DENW211,2020-12-21,14,-,39,gut
DENW211,2020-12-21,14,-,41,mäßig
DENW211,2020-12-21,13,-,36,gut
DENW211,2020-12-21,12,-,28,gut
DENW211,2020-12-21,12,-,25,gut
DENW211,2020-12-21,12,-,23,gut
DENW211,2020-12-21,12,-,23,gut
DENW211,2020-12-21,11,-,24,gut
DENW211,2020-12-21,10,-,26,gut
DENW211,2020-12-21,10,-,-,sehr gut
DENW211,2020-12-22,9,-,9,sehr gut
DENW211,2020-12-22,8,-,9,sehr gut
DENW211,2020-12-22,7,-,13,sehr gut
DENW211,2020-12-22,6,-,21,gut
DENW211,2020-12-22,5,-,10,sehr gut
DENW211,2020-12-22,5,-,11,sehr gut
DENW211,2020-12-22,4,-,16,sehr gut
DENW211,2020-12-22,3,-,20,sehr gut
DENW211,2020-12-22,3,-,22,gut
DENW211,2020-12-22,2,-,28,gut
DENW211,2020-12-22,2,-,31,gut
DENW211,2020-12-22,1,-,22,gut
DENW211,2020-12-22,0.7,-,22,gut
DENW211,2020-12-22,0.2,-,31,gut
DENW211,2020-12-22,-,-,37,gut
DENW211,2020-12-22,-,-,37,gut
DENW211,2020-12-22,-,-,52,mäßig
DENW211,2020-12-22,-,-,57,mäßig
DENW211,2020-12-22,-,-,71,mäßig
DENW211,2020-12-22,0.1,-,59,mäßig
DENW211,2020-12-22,1,-,60,mäßig
DENW211,2020-12-22,3,-,58,mäßig
DENW211,2020-12-22,4,-,54,mäßig
DENW211,2020-12-22,4,-,39,gut
DENW211,2020-12-23,5,-,-,sehr gut
DENW211,2020-12-23,6,-,28,gut
DENW211,2020-12-23,7,-,32,gut
DENW211,2020-12-23,8,-,43,mäßig
DENW211,2020-12-23,8,-,37,gut
DENW211,2020-12-23,9,-,31,gut
DENW211,2020-12-23,9,-,41,mäßig
DENW211,2020-12-23,9,-,52,mäßig
DENW211,2020-12-23,10,-,54,mäßig
DENW211,2020-12-23,10,-,53,mäßig
